id,address,area,bedrooms,postal_code,posting_date,price,property_type,rooms,sale_date,url,year_built
8194,Vrolikstraat 266 F,25,1,1092 TX,11-8-2015,156000,apartment,2,23-8-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49567167-vrolikstraat-266-f/,1905
8195,Dorpsstraat Holysloot 33 A,186,4,1028 BC,4-9-2015,650000,house,5,21-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-49588829-dorpsstraat-holysloot-33-a/,1900
8196,Mijehof 285,116,4,1106 HH,8-8-2015,200000,house,5,8-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-49566198-mijehof-285/,1981
8197,Elpermeer 230,85,3,1025 AN,24-9-2015,169500,apartment,4,15-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49509353-elpermeer-230/,1966
8198,Ceintuurbaan 23 -I,67,2,1072 ES,20-8-2015,400000,apartment,3,21-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49564732-ceintuurbaan-23-i/,1895
8199,Waterlandplein 22 B1,69,1,1024 LW,1-9-2015,194500,apartment,2,15-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49585602-waterlandplein-22-b1/,2012
8200,Jacob van Lennepstraat 26 hs,77,1,1053 HJ,1-10-2015,395000,apartment,4,15-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49518524-jacob-van-lennepstraat-26-hs/,1906
8201,Carry Pothuis-Smitstraat 17,73,2,1069 RC,25-9-2014,158000,apartment,3,16-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48138649-carry-pothuis-smitstraat-17/,1983
8202,Jisperveldstraat 432,80,2,1024 AW,12-9-2015,167500,apartment,3,16-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49597732-jisperveldstraat-432/,1968
8203,Cornelis Dopperkade 3 III,115,2,1077 KK,30-9-2015,650000,apartment,3,14-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49517110-cornelis-dopperkade-3-iii/,1956
8204,Olympiaweg 106 -III,53,1,1076 XH,15-4-2015,210000,apartment,3,28-5-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48349432-olympiaweg-106-iii/,1920
8205,Hemonystraat 51 bg,135,2,1074 BN,10-9-2015,750000,apartment,3,22-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49583826-hemonystraat-51-bg/,1887
8206,Bos en Lommerplein 2,107,3,1055 EK,10-7-2015,275000,apartment,4,5-8-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49432205-bos-en-lommerplein-2/,2011
8207,Leerdamhof 193,70,2,1108 BS,19-2-2015,149500,apartment,3,8-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-84744536-leerdamhof-193/,1977
8208,Schinkelkade 61 1,51,1,1075 VL,20-5-2015,229000,apartment,2,19-8-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49486787-schinkelkade-61-1/,1930
8209,Fritz Dietrich Kahlenbergstraat 145 + pp,82,2,1087 LL,25-8-2015,242500,apartment,3,25-8-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49578726-fritz-dietrich-kahlenbergstraat-145-pp/,2007
8210,Leerdamhof 11,71,1,1108 BA,10-7-2013,97500,apartment,2,7-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-84219752-leerdamhof-11/,1979
8211,Fritz Dietrich Kahlenbergstraat 145,82,2,1087 LL,25-8-2015,225000,apartment,3,25-8-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49578727-fritz-dietrich-kahlenbergstraat-145/,2007
8212,Fokke Simonszstraat 13 B,118,4,1017 TD,14-9-2015,675000,apartment,6,15-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49597676-fokke-simonszstraat-13-b/,1900
8213,Willeskopstraat 139,87,3,1107 KP,9-7-2015,130000,apartment,4,11-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49431645-willeskopstraat-139/,1981
8214,Ter Haarstraat 20 II,60,2,1053 LJ,14-8-2015,250000,apartment,3,8-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49568383-ter-haarstraat-20-ii/,1897
8215,Eerste Ceramstraat 5 -2,36,1,1095 BK,26-8-2015,155000,apartment,2,18-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49579456-eerste-ceramstraat-5-2/,1912
8216,Ladogameerhof 265,94,3,1060 RG,15-5-2010,180000,apartment,4,10-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-47798241-ladogameerhof-265/,2000
8217,Houtrijkstraat 279,57,1,1013 VB,29-5-2015,179000,apartment,2,19-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49495388-houtrijkstraat-279/,1981
8218,Nova Zemblastraat 2 -F,126,2,1013 RK,11-9-2015,449000,apartment,3,16-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49595401-nova-zemblastraat-2-f/,1906
8219,Tidorestraat 96,40,1,1095 HM,14-7-2015,149500,apartment,2,22-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49445116-tidorestraat-96/,1982
8220,Johan Huijsenstraat 6,81,2,1087 LC,11-6-2015,219000,apartment,3,8-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49409962-johan-huijsenstraat-6/,2006
8221,Westerdoksdijk 515 P,168,3,1013 BX,9-10-2015,810000,apartment,4,20-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49527783-westerdoksdijk-515-p/,2008
8222,Swammerdamstraat 58 -hs,41,1,1091 RW,18-9-2015,200000,apartment,2,15-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49591337-swammerdamstraat-58-hs/,1887
8223,Borgloonstraat 6 f,160,4,1066 HH,29-1-2015,349000,house,6,5-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-48361627-borgloonstraat-6-f/,2000
8224,Hilverbeekstraat 37,115,3,1024 KL,19-3-2015,259000,house,4,15-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-48311536-hilverbeekstraat-37/,1968
8225,Kantershof 432,92,3,1104 GX,16-5-2015,162500,house,4,15-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-49473984-kantershof-432/,1976
8226,Maria Austriastraat 580,90,2,1087 GL,4-3-2014,237500,apartment,3,7-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48948508-maria-austriastraat-580/,2004
8227,Laan van Spartaan - type K.2.4H (Bouwnr. 210),64,1,1061 MJ,30-5-2015,144445,apartment,2,26-8-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49497146-laan-van-spartaan-type-k24h-bouwnr-210/,2015
8228,Hoofdweg 708 +PP,88,3,1055 AB,3-9-2015,300000,apartment,4,28-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49587774-hoofdweg-708-pp/,2001
8229,2e Kekerstraat 58,94,3,1104 VB,11-7-2015,179000,house,4,24-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-49433901-2e-kekerstraat-58/,2007
8230,Jekerstraat 67 Hs,92,3,1078 MA,9-9-2015,599000,apartment,5,24-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49583425-jekerstraat-67-hs/,1928
8231,Osdorpplein 223,100,2,1068 SW,23-6-2015,275000,apartment,3,12-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49414876-osdorpplein-223/,1991
8232,Laan van Spartaan - type K.2.4sp (Bouwnr. 243),63,1,1061 MJ,30-5-2015,144445,apartment,2,1-8-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49497265-laan-van-spartaan-type-k24sp-bouwnr-243/,2015
8233,Jisperveldstraat 367,80,2,1024 AS,2-10-2015,137500,apartment,3,15-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49510000-jisperveldstraat-367/,1966
8234,Ruyschstraat 79 II,53,1,1091 BX,3-10-2015,269000,apartment,2,16-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49512566-ruyschstraat-79-ii/,1922
8235,Burgemeester Vening Meineszlaan 109,96,3,1063 AX,25-9-2015,219500,house,4,9-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-49501135-burgemeester-vening-meineszlaan-109/,1945
8236,De Lairessestraat 168 HS,288,3,1075 HM,17-9-2015,2190,apartment,7,16-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49591021-de-lairessestraat-168-hs/,1900
8237,Schaarbeekstraat 14,110,2,1066 JW,4-7-2014,265000,house,4,7-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-48160655-schaarbeekstraat-14/,1998
8238,Pieter A. van Heijningestraat 103,95,3,1035 SZ,1-7-2015,229000,house,4,3-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-85887403-pieter-a-van-heijningestraat-103/,1990
8239,Admiraal De Ruijterweg 477 hs,138,3,1055 MH,22-8-2015,375000,apartment,4,8-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49576508-admiraal-de-ruijterweg-477-hs/,1906
8240,Tussen Meer 226,85,3,1069 DW,15-4-2015,155000,apartment,4,12-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48348609-tussen-meer-226/,1960
8241,Karthuizersdwarsstraat 28,135,3,1015 KP,13-4-2015,595000,apartment,5,6-5-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48346659-karthuizersdwarsstraat-28/,1906
8242,Valkenburgerstraat 34 B + PP,80,2,1011 LZ,22-10-2014,435000,apartment,3,24-4-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48254517-valkenburgerstraat-34-b-pp/,2000
8243,Haarlemmerweg 279 E,118,2,1051 NW,18-8-2015,469000,apartment,3,15-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49563637-haarlemmerweg-279-e/,1991
8244,Geuzenstraat 51 -1,60,2,1056 KB,4-7-2015,249500,apartment,4,4-8-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49436140-geuzenstraat-51-1/,1906
8245,Le Tourmalet 75,118,3,1060 NX,10-7-2015,249000,house,4,29-7-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-49432485-le-tourmalet-75/,1995
8246,President Kennedylaan 122 III,71,2,1079 NJ,25-10-2014,289000,apartment,4,19-8-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48269774-president-kennedylaan-122-iii/,1934
8247,Courbetstraat 9 1,152,4,1077 ZP,4-9-2015,750000,apartment,6,25-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49588509-courbetstraat-9-1/,1933
8248,Stadhouderskade 21 -E,140,2,1054 ES,29-7-2015,895000,apartment,3,11-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49558645-stadhouderskade-21-e/,1991
8249,Orteliusstraat 302 I,53,1,1056 PN,20-8-2015,175000,apartment,2,16-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49564356-orteliusstraat-302-i/,1906
8250,Van Linschotenstraat 35,35,1,1013 PL,17-7-2015,167500,apartment,2,9-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49448722-van-linschotenstraat-35/,1915
8251,Derde Leliedwarsstraat 6 A,54,2,1015 TE,29-8-2015,269000,apartment,3,23-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49571587-derde-leliedwarsstraat-6-a/,1981
8252,Lucellestraat 29 -1,62,2,1055 HV,11-9-2015,200000,apartment,4,30-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49595035-lucellestraat-29-1/,1906
8253,Fagelstraat 86 2,48,1,1052 GH,21-8-2015,215000,apartment,2,8-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-85930670-fagelstraat-86-2/,1905
8254,Merwedeplein 45 III,113,1,1078 NC,7-8-2015,549000,apartment,3,21-8-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49565457-merwedeplein-45-iii/,1931
8255,Hof van Groenen 29,85,2,1083 JR,7-8-2015,309000,apartment,3,1-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-85929451-hof-van-groenen-29/,1986
8256,S. F. van Ossstraat 194,50,1,1068 JN,22-2-2011,132500,apartment,2,5-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-47944229-s-f-van-ossstraat-194/,1964
8257,Grote Bickersstraat 313,82,2,1013 KR,7-8-2015,360000,apartment,3,3-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49565149-grote-bickersstraat-313/,1981
8258,Ceintuurbaan 23 -II,66,2,1072 ES,20-8-2015,400000,apartment,3,23-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49564868-ceintuurbaan-23-ii/,1895
8259,Fokke Simonszstraat 25 3H,40,1,1017 TD,17-9-2015,225000,apartment,2,1-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49590689-fokke-simonszstraat-25-3h/,1906
8260,Theodorus Majofskistraat 43 -2,48,1,1065 SV,27-8-2015,125000,apartment,2,16-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49579090-theodorus-majofskistraat-43-2/,1955
8261,Hoofdweg 174 II,58,1,1057 DC,9-9-2015,195000,apartment,2,1-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49583562-hoofdweg-174-ii/,1906
8262,Berlaarstraat 64,99,3,1066 SL,27-5-2015,275000,house,4,7-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-49482383-berlaarstraat-64/,1994
8263,Oeverpad 489,120,2,1068 PM,10-7-2013,225000,apartment,3,4-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48743158-oeverpad-489/,2001
8264,Fokke Simonszstraat 25 4 H,40,1,1017 TD,17-9-2015,225000,apartment,2,13-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49590680-fokke-simonszstraat-25-4-h/,1906
8265,Boerhaaveplein 12 I,72,2,1091 AS,2-10-2015,275000,apartment,3,15-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49511462-boerhaaveplein-12-i/,1931
8266,Hoofdweg 813,88,2,1055 SC,16-9-2015,315000,apartment,3,7-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49590254-hoofdweg-813/,2007
8267,Joos Banckersplantsoen 115,113,2,1056 LD,26-9-2015,435000,apartment,3,14-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49502216-joos-banckersplantsoen-115/,2003
8268,Kermispad 101,65,2,1033 ZB,11-8-2015,164000,apartment,3,14-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49567937-kermispad-101/,1990
8269,Nieuwe Uilenburgerstraat 86 -III,57,2,1011 LW,18-9-2015,289000,apartment,3,12-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49593951-nieuwe-uilenburgerstraat-86-iii/,1938
8270,Tweede Oosterparkstraat 39 F*,60,2,1091 HV,23-4-2015,319590,apartment,3,9-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49450726-tweede-oosterparkstraat-39-f/,1906
8271,Ten Katestraat 26 I,43,1,1053 CG,29-8-2015,185000,apartment,2,23-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49573384-ten-katestraat-26-i/,1906
8272,Amerbos 435,59,1,1025 ZJ,12-6-2011,139000,apartment,2,25-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-47167513-amerbos-435/,1969
8273,Bilderdijkstraat 51 I,62,1,1053 KL,11-9-2015,264500,apartment,3,13-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-85959952-bilderdijkstraat-51-i/,1902
8274,Albert Neuhuysstraat 34 -3,69,2,1058 SE,2-9-2015,300000,apartment,3,10-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49586950-albert-neuhuysstraat-34-3/,1932
8275,Swammerdamstraat 70 E,54,2,1091 RW,24-9-2015,240000,apartment,3,14-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49500082-swammerdamstraat-70-e/,1906
8276,Nico Jessekade 19,170,5,1087 MG,14-5-2015,665000,house,6,18-8-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-49472732-nico-jessekade-19/,2007
8277,Van Beuningenstraat 191 I,35,1,1051 XP,26-8-2015,175000,apartment,2,29-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49577455-van-beuningenstraat-191-i/,1906
8278,Prinseneiland 89,646,9,1013 LM,16-9-2015,2550,house,11,1-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-49587054-prinseneiland-89/,1892
8279,John Napierstraat 18,121,3,1086 ZS,22-8-2015,375000,house,4,10-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-49577287-john-napierstraat-18/,2006
8280,Tweede Sweelinckstraat 7 -II,80,3,1073 EG,1-10-2015,395000,apartment,4,12-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49518998-tweede-sweelinckstraat-7-ii/,1890
8281,Jan Evertsenstraat 141 III,47,1,1057 BW,13-8-2015,200000,apartment,2,17-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49567256-jan-evertsenstraat-141-iii/,1906
8282,Lisdoddelaan 85,180,4,1087 KB,3-4-2015,875000,house,5,3-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-48337574-lisdoddelaan-85/,2006
8283,Spicastraat 3,65,2,1033 CN,29-5-2015,189000,house,4,30-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-49496993-spicastraat-3/,1927
8284,Warmondstraat 156 -II,53,1,1058 LA,21-8-2015,225000,apartment,3,3-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49576717-warmondstraat-156-ii/,1932
8285,Orteliusstraat 183 -boven,68,1,1057 AZ,17-9-2015,269000,apartment,2,23-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49592131-orteliusstraat-183-boven/,1906
8286,Rapenburg 105,100,3,1011 TW,20-8-2015,549000,apartment,4,10-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49564466-rapenburg-105/,1906
8287,Banstraat 18 hs,201,7,1071 JZ,25-6-2015,1550,apartment,8,20-8-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49426373-banstraat-18-hs/,1906
8288,Lomanstraat 23 -bv,160,4,1075 PT,9-6-2015,845000,apartment,6,25-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49408523-lomanstraat-23-bv/,1906
8289,Ilperveldstraat 73,106,3,1024 PJ,23-7-2015,225000,apartment,4,21-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49444951-ilperveldstraat-73/,1965
8290,Van Ostadestraat 167 bov,125,4,1073 TK,8-9-2015,625000,apartment,5,17-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49582650-van-ostadestraat-167-bov/,1903
8291,Groenhoven 615,110,4,1103 LS,8-1-2012,169000,apartment,5,17-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-47352146-groenhoven-615/,1971
8292,Churchill-laan 70 -3+4,110,3,1078 EK,2-8-2015,550000,apartment,4,10-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49552686-churchill-laan-70-3-4/,1925
8293,Nieuwegrachtje 1 II H,40,1,1011 VP,18-3-2015,189000,apartment,2,28-5-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48318339-nieuwegrachtje-1-ii-h/,1900
8294,Admiralengracht 156 III,57,1,1057 GH,28-8-2015,219000,apartment,3,15-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49570077-admiralengracht-156-iii/,1925
8295,Boeninlaan 372,42,1,1102 TR,21-2-2015,87500,apartment,2,14-8-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48384791-boeninlaan-372/,1985
8296,Tweede Oosterparkstraat 43 B*,48,1,1091 HV,23-4-2015,274000,apartment,2,16-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49450973-tweede-oosterparkstraat-43-b/,1906
8297,Bickersgracht 52 hs,42,1,1013 LG,22-9-2015,150000,apartment,2,23-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49506308-bickersgracht-52-hs/,1931
8298,Midscheeps 112,91,3,1034 TL,27-5-2015,149000,apartment,4,21-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49482209-midscheeps-112/,1977
8299,Tweede Oosterparkstraat 37 B*,58,2,1091 HV,23-4-2015,289500,apartment,3,6-7-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49450739-tweede-oosterparkstraat-37-b/,1906
8300,Cornelis Krusemanstraat 11 I,93,2,1075 NB,10-9-2015,400000,apartment,3,29-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49584079-cornelis-krusemanstraat-11-i/,1920
8301,Bovenover 65,92,3,1025 JJ,25-7-2015,167500,apartment,4,19-8-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49556744-bovenover-65/,1968
8302,Millingenhof 258,104,4,1106 KR,30-6-2015,175000,apartment,5,28-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49420140-millingenhof-258/,1976
8303,Rudolf Agricolastraat 5,83,2,1064 NL,22-8-2015,165000,house,4,11-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-49577542-rudolf-agricolastraat-5/,1945
8304,Bos en Lommerplantsoen 7,28,1,1055 AA,29-7-2015,117500,apartment,1,28-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-85912365-bos-en-lommerplantsoen-7/,1960
8305,Gerrit van der Veenstraat 137 hs.,153,3,1077 DX,24-9-2015,1095,apartment,7,14-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49509021-gerrit-van-der-veenstraat-137-hs/,1927
8306,Oostelijke Handelskade 1193,95,2,1019 DN,30-9-2015,399000,apartment,3,22-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49504022-oostelijke-handelskade-1193/,1998
8307,Dolhaantjestraat 31,68,3,1067 AA,26-9-2015,189000,house,4,5-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-49504694-dolhaantjestraat-31/,1957
8308,Laan van Spartaan - type K.2.5 (Bouwnr. 235),71,1,1061 MJ,30-5-2015,157700,apartment,2,25-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49497271-laan-van-spartaan-type-k25-bouwnr-235/,2015
8309,Hugo de Grootkade 78 -I,53,1,1052 LX,7-8-2015,225000,apartment,2,28-8-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49565562-hugo-de-grootkade-78-i/,1906
8310,Floraweg 67,39,1,1032 XM,29-9-2015,100000,apartment,1,13-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49515111-floraweg-67/,1989
8311,Jekerstraat 90 -II,105,3,1078 MG,12-10-2015,425000,apartment,5,22-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49527502-jekerstraat-90-ii/,1929
8312,Vorselaarstraat 10,103,3,1066 NN,21-5-2015,275000,house,4,29-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-49486391-vorselaarstraat-10/,1993
8313,Dirk Hartoghstraat 81,48,1,1013 PD,16-7-2015,179000,apartment,2,21-8-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49448763-dirk-hartoghstraat-81/,1906
8314,Tweede Oosterparkstraat 47 E*,50,1,1091 HW,23-4-2015,274000,apartment,2,25-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49450844-tweede-oosterparkstraat-47-e/,1906
8315,Reinwardtstraat 386,145,5,1093 LA,22-8-2015,455000,apartment,6,15-9-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49576274-reinwardtstraat-386/,2003
8316,Eastonstraat 32,75,2,1068 JA,28-8-2015,124500,apartment,3,21-10-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49571646-eastonstraat-32/,1962
